gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3346659731	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209127	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C		SPECIES	Enterovirus C	Enterovirus C		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-08-15	15	8	2006	10328525	10328525	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.123Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346658591	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209211	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GII/C2-261208-2/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-12-26	26	12	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.370Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346658590	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209167	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus			GENUS	Enterovirus	Human rhinovirus Hu/C1-261208/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-12-26	26	12	2008	10269571		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.494Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346658589	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209112	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-27	27	12	2006	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.369Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346656611	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209221	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 41		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-06-22	22	6	2006	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.416Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346656610	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209177	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/C1-171008-2/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-10-17	17	10	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.391Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346656609	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209122	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-12-26	26	12	2008	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.416Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346655753	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209174	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/R3D-171008-3/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-10-17	17	10	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.311Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346655752	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209138	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B		SPECIES	Enterovirus B	Enterovirus B		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-08-15	15	8	2006	10110162	10110162	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.311Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346654698	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209233	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Hepatovirus	Hepatovirus A		SPECIES	Hepatovirus A	Hepatovirus A		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-11	11	12	2006	10364278	10364278	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.023Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346654697	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209189	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/C1-200109/Singapore/2009		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-20	20	1	2009	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.017Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346654696	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209170	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/C2-140208/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-02-14	14	2	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.023Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346654695	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209134	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A		SPECIES	Enterovirus A	Enterovirus A		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-10-25	25	10	2006	10177548	10177548	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.022Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346651721	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209236	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Hepatovirus	Hepatovirus A		SPECIES	Hepatovirus A	Hepatovirus A		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-20	20	1	2009	10364278	10364278	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:34.604Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346651720	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209173	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/R3D-171008-2/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-10-17	17	10	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:34.603Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346651719	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209137	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C		SPECIES	Enterovirus C	Enterovirus C		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-08-15	15	8	2006	10328525	10328525	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:34.603Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346646637	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209229	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 41		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-11	11	12	2006	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.207Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346646636	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209210	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GII/C2-261208-1/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-12-26	26	12	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.017Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346646635	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209166	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A		SPECIES	Enterovirus A	Enterovirus A		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-02-14	14	2	2008	10177548	10177548	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.207Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346646634	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209111	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-27	27	12	2006	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.016Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346593452	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY464130	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:07.395Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346585530	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY464132	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:28.938Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346573438	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY464134	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:28.998Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346563987	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241777	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-06	6	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:07.298Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346558029	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241775	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-05	5	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.480Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346557049	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241779	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-06	6	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.503Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346554311	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY464133	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:29.028Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346549521	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY464131	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:29.772Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346545152	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241776	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-05	5	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.499Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346543951	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241780	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-06	6	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.499Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346538031	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241774	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-05	5	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.503Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346519043	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KY241778	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus		SPECIES	Zika virus	Zika virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-09-06	6	9	2016	9884175	9884175	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:27.520Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346500675	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ469908	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.062Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346497769	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ469907	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.377Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346490042	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KX452686	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Bat betacoronavirus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:19.477Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346481005	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KX452688	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Bat betacoronavirus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:19.496Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346458893	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KX452687	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Bat betacoronavirus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:19.471Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346452721	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ469909	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.563Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346442138	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU448464	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 4		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2001			2001	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.083Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346437041	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU448427	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007			2007	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.394Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346414116	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081241	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.147Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346414115	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081205	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.147Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346414114	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081197	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.310Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346414077	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069614	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.292Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346413287	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081212	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.784Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346413252	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069621	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.582Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
